sample_id,grid_id,date,year,month,state_code,district_code,latitude,longitude,elevation_m,slope_deg,aspect_deg,terrain_ruggedness,relief_m,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainfall_90d_mm,temperature_mean_c,temperature_max_c,temperature_min_c,temperature_range_c,humidity_pct,ndvi,evi,ndwi,nbr,vegetation_fraction,soil_ph,soil_organic_carbon,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_water_capacity,landcover_code,distance_to_river_m,distance_to_water_m,water_occurrence_pct,drainage_density,forest_cover_pct,protected_area_flag,distance_to_protected_area_m,flood_history_flag,landslide_history_flag,nearest_landslide_distance_km,distance_to_road_m,road_proximity_flag,road_cut_slope_hazard,target_flood_risk,target_landslide_risk,data_quality_score,depth_to_slip_plane_m,pore_water_pressure_kpa,effective_cohesion_kpa,friction_angle_deg,pore_pressure_ratio_ru,factor_of_safety_fs,subsurface_creep_um_hr
NER-G250M-1320_11361_20260908,NER-G250M-1320_11361,2026-09-08,2026,9,4,407,25.671128,91.307267,1255.0,36.94,152.4,63.3,313.1,18.5,42.8,161.4,548.3,1530.5,20.9,23.9,18.2,5.7,93.0,0.8434,0.734,-0.762,0.6721,0.9835,4.62,39.8,35.2,31.8,33.0,123.6,0.18,1,76642.7,65146.3,0.0,4.2,76.0,0,98049.4,0,0,17.18,58363.0,0,0,0,2,1.0,6.0,7.06,23.29,24.84,0.0535,0.931,6.75
NER-G250M-1320_11402_20260908,NER-G250M-1320_11402,2026-09-08,2026,9,4,407,25.762844,91.305968,870.0,34.04,149.0,58.66,290.5,14.6,55.7,143.5,542.4,1703.8,23.4,26.3,20.8,5.5,92.0,0.8383,0.7407,-0.7585,0.6673,0.9709,4.69,38.7,35.9,31.4,32.7,123.6,0.19,1,69248.0,58860.8,0.0,4.2,76.0,0,100620.3,0,0,17.06,49667.9,0,0,0,2,1.0,6.0,7.06,23.37,24.68,0.0535,1.009,5.48
NER-G250M-1431_11158_20260908,NER-G250M-1431_11158,2026-09-08,2026,9,4,409,25.21542,91.589719,787.0,35.19,174.7,60.5,299.5,3.4,14.3,89.1,462.3,2054.2,23.2,26.3,20.4,5.9,90.0,0.8673,0.6621,-0.7828,0.691,1.0,4.46,45.8,33.6,33.0,33.4,124.7,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,127403.0,0,0,34.3,48905.1,0,0,0,1,1.0,6.0,7.06,23.63,25.25,0.0535,0.995,5.69
NER-G250M-1756_10270_20260908,NER-G250M-1756_10270,2026-09-08,2026,9,5,501,23.217045,92.405819,74.0,32.16,254.1,55.66,275.8,10.2,27.0,60.8,329.3,1414.2,27.4,31.8,25.0,6.8,89.0,0.8487,0.7133,-0.7671,0.6762,0.9969,4.71,34.8,37.1,26.6,36.3,121.6,0.16,1,39463.5,33544.0,0.0,4.2,84.5,0,51407.6,0,0,41.24,44896.9,0,0,0,1,1.0,6.0,7.06,23.2,23.98,0.0535,1.045,4.98
NER-G250M-1756_10376_20260908,NER-G250M-1756_10376,2026-09-08,2026,9,5,503,23.456365,92.404753,362.0,32.6,254.9,56.36,279.3,11.0,27.1,61.4,304.1,1226.2,26.4,30.3,24.1,6.2,90.0,0.8642,0.6663,-0.7808,0.69,1.0,4.65,37.6,36.5,27.0,36.5,121.6,0.16,1,40038.2,34032.5,0.0,4.2,84.5,0,24870.3,0,0,36.78,43061.7,0,0,0,1,1.0,6.0,7.06,23.41,24.13,0.0535,1.038,5.07
NER-G250M-1756_10694_20260908,NER-G250M-1756_10694,2026-09-08,2026,9,5,509,24.17428,92.40147,264.0,37.47,251.6,64.15,317.3,14.8,40.8,67.6,304.0,1020.2,27.0,31.2,24.6,6.6,91.0,0.8439,0.7226,-0.7642,0.6723,0.9849,4.92,30.9,39.2,25.2,35.6,121.5,0.18,1,60520.3,51442.3,0.0,4.2,84.5,0,54896.4,0,0,28.13,28759.5,0,0,0,1,1.0,6.0,7.06,23.35,23.46,0.0535,0.884,7.66
NER-G250M-1756_10800_20260908,NER-G250M-1756_10800,2026-09-08,2026,9,5,511,24.41357,92.400347,42.0,33.53,247.5,57.85,286.5,18.0,40.9,74.2,400.1,1306.6,27.2,31.8,24.6,7.2,90.0,0.8413,0.7392,-0.7609,0.6691,0.9783,4.76,30.1,37.6,26.3,36.1,121.5,0.17,1,58626.8,49832.8,0.0,4.2,84.5,0,81450.0,0,0,10.93,22213.3,0,0,0,2,1.0,6.0,7.06,22.68,23.86,0.0535,0.989,5.78
NER-G250M-1801_10270_20260908,NER-G250M-1801_10270,2026-09-08,2026,9,5,502,23.217418,92.514469,688.0,37.2,260.2,63.72,315.2,21.6,38.6,68.9,326.4,1514.0,24.5,29.4,22.2,7.2,94.0,0.8446,0.7251,-0.7652,0.6735,0.9865,4.68,34.8,36.8,26.8,36.4,123.0,0.16,1,28618.5,24325.7,0.0,4.2,84.5,0,52208.4,0,0,31.43,34487.1,0,0,0,1,1.0,6.0,7.06,23.1,24.06,0.0535,0.902,7.29
NER-G250M-1801_10376_20260908,NER-G250M-1801_10376,2026-09-08,2026,9,5,504,23.456742,92.513598,1021.0,25.27,260.7,44.63,222.1,24.8,43.5,74.7,296.5,1165.2,22.1,26.9,19.8,7.1,93.0,0.8753,0.6412,-0.7905,0.6975,1.0,4.67,37.7,36.7,26.9,36.4,123.0,0.16,1,32810.8,27889.2,0.0,4.2,84.5,0,26490.3,0,0,29.56,35996.7,0,0,0,1,1.0,6.0,7.06,23.5,24.08,0.0535,1.346,2.3
NER-G250M-1801_10482_20260908,NER-G250M-1801_10482,2026-09-08,2026,9,5,506,23.696059,92.512715,143.0,38.04,260.6,65.06,321.7,22.5,34.2,74.7,322.3,983.2,26.7,31.4,24.4,7.0,92.0,0.8604,0.6839,-0.7763,0.6857,1.0,4.83,37.4,38.3,25.8,35.9,122.9,0.17,1,18733.6,15923.6,0.0,4.2,84.5,1,9441.3,0,0,8.31,20085.0,0,0,0,2,1.0,6.0,7.06,24.01,23.69,0.0535,0.887,7.59
NER-G250M-1801_10588_20260908,NER-G250M-1801_10588,2026-09-08,2026,9,5,508,23.935368,92.511821,184.0,32.08,260.0,55.53,275.2,21.2,36.3,88.8,356.0,999.1,26.0,30.9,23.7,7.2,93.0,0.8434,0.734,-0.762,0.6721,0.9835,4.95,34.3,39.5,25.0,35.5,122.9,0.18,1,32197.4,27367.8,0.0,4.2,84.5,0,29795.9,0,0,18.33,23250.3,0,0,0,2,1.0,6.0,7.06,23.97,23.39,0.0535,1.042,5.02
NER-G250M-1845_10270_20260908,NER-G250M-1845_10270,2026-09-08,2026,9,5,504,23.217716,92.623121,376.0,38.4,266.7,65.64,324.5,17.8,32.7,86.3,371.1,1465.1,25.5,30.8,23.0,7.8,93.0,0.8369,0.7483,-0.7584,0.6684,0.9675,4.66,34.8,36.6,27.0,36.4,124.9,0.16,1,17796.9,15127.4,0.0,4.2,84.5,0,55187.5,0,0,22.6,24479.9,0,0,0,1,1.0,6.0,7.06,23.03,24.11,0.0535,0.874,7.87
NER-G250M-1845_10376_20260908,NER-G250M-1845_10376,2026-09-08,2026,9,5,505,23.457044,92.622445,858.0,30.42,266.9,52.87,262.3,36.3,55.3,81.3,310.4,1074.3,22.9,27.5,20.5,7.0,93.0,0.8705,0.6578,-0.7849,0.692,1.0,4.7,37.7,37.0,26.6,36.4,124.9,0.16,1,28061.1,23851.9,0.0,4.2,84.5,0,31973.6,0,0,18.89,26546.2,0,0,0,2,1.0,6.0,7.06,23.61,24.0,0.0535,1.113,4.17
NER-G250M-1845_10482_20260908,NER-G250M-1845_10482,2026-09-08,2026,9,5,507,23.696364,92.62176,989.0,34.11,266.8,58.78,291.1,26.6,48.6,82.0,312.0,982.4,22.3,28.1,20.2,7.9,93.0,0.8559,0.6973,-0.7708,0.6798,1.0,4.87,37.4,38.7,25.5,35.8,124.9,0.17,1,7834.4,6659.2,0.0,4.2,84.5,0,20257.6,0,0,9.55,9581.4,0,0,0,2,1.0,6.0,7.06,24.16,23.58,0.0535,0.988,5.79
NER-G250M-1845_10588_20260908,NER-G250M-1845_10588,2026-09-08,2026,9,5,509,23.935677,92.621066,75.0,37.17,266.6,63.67,314.9,27.8,43.5,86.4,378.9,1069.1,27.3,32.5,25.2,7.3,93.0,0.8549,0.6934,-0.7731,0.6813,1.0,4.95,34.3,39.5,25.0,35.5,124.9,0.18,1,27325.1,23226.3,0.0,4.2,84.5,0,34780.9,0,0,12.87,17069.5,0,0,0,2,1.0,6.0,7.06,23.97,23.39,0.0535,0.9,7.33
NER-G250M-1890_10270_20260908,NER-G250M-1890_10270,2026-09-08,2026,9,5,505,23.217939,92.731774,727.0,35.42,273.3,60.87,301.3,14.1,32.9,82.6,352.8,1335.4,24.1,29.5,21.6,7.9,93.0,0.8362,0.7582,-0.7559,0.6649,0.9658,4.65,34.8,36.5,27.0,36.5,127.1,0.16,1,7107.2,6041.1,0.0,4.2,84.5,0,60021.4,0,0,16.44,15667.5,0,0,0,2,1.0,6.0,7.06,22.99,24.13,0.0535,0.948,6.45
NER-G250M-1890_10376_20260908,NER-G250M-1890_10376,2026-09-08,2026,9,5,507,23.457269,92.731293,844.0,36.24,273.1,62.18,307.7,34.0,50.5,92.0,310.5,1176.4,21.0,26.0,18.6,7.4,94.0,0.8556,0.696,-0.7741,0.6825,1.0,4.75,37.7,37.5,26.4,36.1,127.1,0.17,1,27124.3,23055.7,0.0,4.2,84.5,0,39752.6,0,0,8.04,18717.2,0,0,0,2,1.0,6.0,7.06,23.78,23.89,0.0535,0.932,6.73
NER-G250M-1890_10482_20260908,NER-G250M-1890_10482,2026-09-08,2026,9,5,508,23.696592,92.730806,637.0,27.23,273.1,47.77,237.4,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8437,0.7352,-0.7625,0.6697,0.9843,4.91,37.4,39.1,25.3,35.6,127.1,0.18,5,3103.7,2638.1,22.4,4.2,84.5,0,31135.1,0,1,1.91,4252.1,0,0,0,3,1.0,6.0,7.06,24.3,23.49,0.0535,1.24,3.0
NER-G250M-1890_10588_20260908,NER-G250M-1890_10588,2026-09-08,2026,9,5,510,23.935907,92.730312,754.0,38.4,273.3,65.64,324.5,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8588,0.6773,-0.7778,0.686,1.0,4.93,34.3,39.3,25.1,35.6,127.1,0.18,1,26360.5,22406.4,0.0,4.2,84.5,0,42069.2,0,0,13.12,16767.0,0,0,0,2,1.0,6.0,7.06,23.9,23.44,0.0535,0.871,7.93
NER-G250M-2371_11537_20260908,NER-G250M-2371_11537,2026-09-08,2026,9,6,605,26.075594,93.928091,130.0,28.82,40.4,50.31,249.8,12.9,29.9,76.1,268.4,780.1,28.6,31.6,25.0,6.6,85.0,0.7673,0.6227,-0.6809,0.609,0.804,4.71,30.8,37.1,26.6,36.3,121.2,0.16,1,58834.4,50009.2,0.0,4.2,73.9,0,86064.6,0,0,32.93,27023.3,0,0,0,1,1.0,6.0,7.06,22.61,23.98,0.0535,1.158,3.71
NER-G250M-2442_11379_20260908,NER-G250M-2442_11379,2026-09-08,2026,9,6,604,25.718679,94.103512,1232.0,34.65,29.2,59.64,295.3,17.5,71.9,246.8,589.3,2340.2,22.3,25.8,19.9,5.9,92.0,0.8522,0.6975,-0.7713,0.6805,1.0,4.89,31.2,38.9,25.4,35.7,123.3,0.18,1,23656.1,20107.7,0.0,4.2,73.9,0,127923.9,0,1,1.62,5442.2,0,0,0,3,1.0,6.0,7.06,23.29,23.54,0.0535,0.958,6.28
NER-G250M-2442_11458_20260908,NER-G250M-2442_11458,2026-09-08,2026,9,6,611,25.896508,94.10516,577.0,35.23,34.9,60.57,299.8,15.7,33.0,88.7,306.4,967.1,24.0,27.7,21.8,5.9,94.0,0.7788,0.6051,-0.6913,0.6188,0.83,4.76,30.0,37.6,26.2,36.2,123.3,0.17,1,38247.2,32510.1,0.0,4.2,73.9,0,112685.0,0,0,7.17,25147.0,0,0,0,2,1.0,6.0,7.06,22.66,23.85,0.0535,0.94,6.59
NER-G250M-2442_11537_20260908,NER-G250M-2442_11537,2026-09-08,2026,9,6,607,26.074333,94.106825,230.0,31.51,39.2,54.62,270.8,8.4,16.5,94.1,342.5,904.0,26.7,30.0,23.6,6.4,88.0,0.8058,0.5692,-0.7157,0.6381,0.8925,4.66,30.8,36.6,26.9,36.5,123.3,0.16,1,41718.6,35460.8,0.0,4.2,73.9,0,99050.1,0,0,15.97,41865.3,0,0,0,2,1.0,6.0,7.06,22.43,24.1,0.0535,1.057,4.83
NER-G250M-2514_11379_20260908,NER-G250M-2514_11379,2026-09-08,2026,9,6,606,25.717221,94.281698,1043.0,38.37,28.9,65.59,324.3,11.5,28.9,95.3,290.9,1000.3,23.0,27.4,20.5,6.9,94.0,0.833,0.7707,-0.7549,0.6633,0.958,4.82,31.2,38.2,25.9,35.9,126.7,0.17,1,13139.6,11168.7,0.0,4.2,73.9,0,139286.8,0,0,17.04,17952.0,0,0,0,2,1.0,6.0,7.06,23.05,23.71,0.0535,0.865,8.06
NER-G250M-2514_11458_20260908,NER-G250M-2514_11458,2026-09-08,2026,9,6,602,25.895039,94.283613,1194.0,24.08,34.6,42.73,212.8,21.2,34.7,101.2,319.8,982.2,21.9,25.9,19.4,6.5,94.0,0.7663,0.62,-0.6795,0.6107,0.8017,4.69,30.0,36.9,26.7,36.4,126.7,0.16,1,32790.3,27871.8,0.0,4.2,73.9,0,125454.7,0,0,11.13,30420.1,0,0,0,2,1.0,6.0,7.06,22.41,24.03,0.0535,1.389,2.28
NER-G250M-2514_11537_20260908,NER-G250M-2514_11537,2026-09-08,2026,9,6,609,26.072852,94.285546,1375.0,38.35,38.9,65.56,324.1,16.5,35.9,107.6,333.7,1047.6,20.3,23.6,17.6,6.0,92.0,0.8026,0.5722,-0.7136,0.6368,0.885,4.65,30.7,36.5,27.0,36.5,126.8,0.16,1,25672.8,21821.9,0.0,4.2,73.9,0,113386.9,0,0,8.06,34429.7,0,0,0,2,1.0,6.0,7.06,22.38,24.13,0.0535,0.865,8.06
NER-G250M-2514_11616_20260908,NER-G250M-2514_11616,2026-09-08,2026,9,6,604,26.250661,94.287497,411.0,28.05,42.0,49.08,243.8,18.1,35.4,95.5,318.7,828.0,27.2,30.5,24.3,6.2,90.0,0.7975,0.5812,-0.7067,0.6322,0.873,4.72,33.0,37.2,26.5,36.3,126.8,0.16,1,21981.8,18684.5,0.0,4.2,73.9,0,103700.8,0,0,10.18,23886.6,0,0,0,2,1.0,6.0,7.06,22.97,23.95,0.0535,1.196,3.36
NER-G250M-2585_11301_20260908,NER-G250M-2585_11301,2026-09-08,2026,9,6,601,25.537735,94.45771,1060.0,37.22,21.9,63.75,315.3,2.1,14.2,50.7,242.5,1122.0,23.5,27.1,20.6,6.5,86.0,0.8403,0.7355,-0.7629,0.6703,0.9759,4.87,33.8,38.7,25.5,35.8,129.7,0.17,1,17218.9,14636.1,0.0,4.2,73.9,0,165870.2,0,0,13.99,30801.1,0,0,0,2,1.0,6.0,7.06,23.62,23.58,0.0535,0.898,7.37
NER-G250M-2585_11379_20260908,NER-G250M-2585_11379,2026-09-08,2026,9,6,608,25.715545,94.45987,1221.0,31.71,29.4,54.94,272.3,5.1,15.3,63.0,251.7,1222.8,23.0,27.6,20.1,7.5,91.0,0.8318,0.778,-0.7517,0.6617,0.955,4.74,31.2,37.4,26.4,36.2,129.8,0.17,1,20495.8,17421.4,0.0,4.2,73.9,0,151910.8,0,0,5.89,35350.4,0,0,0,2,1.0,6.0,7.06,22.77,23.91,0.0535,1.05,4.92
NER-G250M-2585_11458_20260908,NER-G250M-2585_11458,2026-09-08,2026,9,6,603,25.893349,94.462051,1700.0,35.11,35.2,60.38,298.9,9.2,28.8,73.0,229.4,934.9,20.2,24.1,17.5,6.6,93.0,0.7639,0.623,-0.678,0.6098,0.7964,4.66,30.0,36.6,27.0,36.4,129.8,0.16,1,34249.2,29111.8,0.0,4.2,73.9,0,139357.8,0,0,8.71,43058.4,0,0,0,2,1.0,6.0,7.06,22.31,24.11,0.0535,0.945,6.5
NER-G250M-2585_11537_20260908,NER-G250M-2585_11537,2026-09-08,2026,9,6,610,26.07115,94.464252,726.0,34.75,39.6,59.8,296.1,9.0,20.3,76.6,257.0,899.6,24.8,28.4,21.9,6.5,92.0,0.7762,0.6081,-0.6896,0.6178,0.8241,4.68,30.7,36.8,26.8,36.4,129.8,0.16,1,14742.3,12531.0,0.0,4.2,73.9,0,128623.2,0,1,2.57,26006.9,0,0,0,3,1.0,6.0,7.06,22.48,24.06,0.0535,0.956,6.31
NER-G250M-2585_11616_20260908,NER-G250M-2585_11616,2026-09-08,2026,9,6,606,26.248945,94.466474,925.0,32.17,42.6,55.67,275.9,19.3,33.8,98.7,299.8,938.8,23.7,27.7,20.8,6.9,93.0,0.7586,0.6358,-0.6721,0.6031,0.7846,4.79,33.0,37.9,26.0,36.1,129.8,0.17,1,6384.1,5426.5,0.0,4.2,73.9,0,120195.3,0,0,8.95,7795.3,0,0,0,2,1.0,6.0,7.06,23.21,23.78,0.0535,1.038,5.07
NER-G250M-2657_11379_20260908,NER-G250M-2657_11379,2026-09-08,2026,9,6,609,25.713651,94.638025,988.0,28.5,30.7,49.8,247.3,4.8,13.2,48.7,214.6,951.3,24.3,28.3,21.7,6.6,90.0,0.8514,0.7092,-0.7688,0.6769,1.0,4.68,31.3,36.8,26.8,36.4,131.0,0.16,1,36079.8,30667.8,0.0,4.2,73.9,0,165506.8,0,1,1.76,52073.6,0,0,0,3,1.0,6.0,7.06,22.57,24.06,0.0535,1.173,3.57
NER-G250M-2657_11458_20260908,NER-G250M-2657_11458,2026-09-08,2026,9,6,605,25.891441,94.640472,2144.0,38.27,36.7,65.43,323.5,7.9,27.9,73.1,257.3,944.4,17.1,21.7,14.3,7.4,93.0,0.8618,0.6731,-0.7797,0.6868,1.0,4.66,30.0,36.6,27.0,36.4,131.0,0.16,1,37018.8,31466.0,0.0,4.2,73.9,0,154087.1,0,0,6.25,46922.9,0,0,0,2,1.0,6.0,7.06,22.31,24.11,0.0535,0.866,8.04
NER-G250M-2728_11458_20260908,NER-G250M-2728_11458,2026-09-08,2026,9,6,607,25.889313,94.818874,560.0,31.16,39.2,54.06,268.0,3.1,6.0,21.3,181.0,943.7,26.7,28.9,24.1,4.8,84.0,0.8788,0.6369,-0.7928,0.6986,1.0,4.69,30.0,36.9,26.7,36.4,129.8,0.16,1,46969.2,39923.8,0.0,4.2,73.9,0,169426.7,0,1,3.28,54510.2,0,0,0,3,1.0,6.0,7.06,22.41,24.03,0.0535,1.067,4.7
NER-G250M-2800_11773_20260908,NER-G250M-2800_11773,2026-09-08,2026,9,6,602,26.597938,95.009449,571.0,26.57,54.0,46.71,232.2,20.7,32.4,102.1,341.9,1115.6,26.8,31.0,23.6,7.4,88.0,0.8651,0.6703,-0.7783,0.6884,1.0,4.77,37.6,37.7,26.2,36.1,126.5,0.17,1,67427.5,57313.4,0.0,4.2,73.9,0,166045.5,0,0,13.69,55663.6,0,0,0,2,1.0,6.0,7.06,23.84,23.83,0.0535,1.276,2.74
NER-G250M-2871_11773_20260908,NER-G250M-2871_11773,2026-09-08,2026,9,6,604,26.59529,95.188893,1394.0,33.32,59.4,57.51,284.9,8.0,20.2,103.2,280.3,1064.4,21.5,25.9,18.8,7.1,93.0,0.8458,0.716,-0.7649,0.6749,0.9896,4.7,37.6,37.0,26.7,36.3,123.1,0.16,1,81675.8,69424.4,0.0,4.2,73.9,0,154373.4,0,0,21.15,72540.1,0,0,0,1,1.0,6.0,7.06,23.59,24.01,0.0535,1.015,5.39
NER-G250M-68_12071_20260908,NER-G250M-68_12071,2026-09-08,2026,9,7,702,27.199329,88.127682,2509.0,38.47,41.7,65.75,325.1,30.6,119.3,202.2,552.2,2062.5,15.7,19.0,14.0,5.0,94.0,0.8484,0.712,-0.7666,0.6756,0.9961,4.95,36.4,20.5,49.0,30.5,118.0,0.14,1,48535.7,41255.3,0.0,2.8,47.1,0,51498.2,0,0,7.28,40363.3,0,0,0,2,1.0,6.0,7.06,17.64,29.21,0.0535,0.917,7.01
NER-G250M-68_12114_20260908,NER-G250M-68_12114,2026-09-08,2026,9,7,705,27.29574,88.12347,2537.0,33.9,40.0,58.44,289.4,23.2,78.6,139.4,312.0,986.0,15.6,19.9,13.4,6.5,92.0,0.8491,0.7145,-0.7675,0.6768,0.9976,4.96,35.1,20.6,49.0,30.4,118.0,0.14,1,47655.3,40507.0,0.0,2.8,47.1,0,41308.4,0,1,3.71,42982.2,0,0,0,3,1.0,6.0,7.06,17.48,29.19,0.0535,1.053,4.88
NER-G250M-68_12157_20260908,NER-G250M-68_12157,2026-09-08,2026,9,7,703,27.392149,88.119237,3421.0,24.02,38.0,42.63,212.4,20.7,65.0,128.3,336.7,1242.7,10.2,14.4,7.7,6.7,91.0,0.8553,0.6947,-0.7736,0.6819,1.0,4.99,34.3,20.9,48.7,30.4,117.9,0.14,1,49152.4,41779.5,0.0,2.8,47.1,0,31467.1,0,0,13.51,47909.4,0,0,0,2,1.0,6.0,7.06,17.46,29.11,0.0535,1.525,2.28
NER-G250M-103_12071_20260908,NER-G250M-103_12071,2026-09-08,2026,9,7,703,27.202416,88.217121,1751.0,36.43,42.2,62.49,309.2,46.3,124.5,162.0,366.4,1843.6,18.0,22.0,16.0,6.0,87.0,0.8392,0.7443,-0.7598,0.669,0.9732,4.95,36.4,20.5,49.0,30.5,119.2,0.14,1,39790.6,33822.0,0.0,2.8,47.1,0,49790.5,0,0,7.13,31494.1,0,0,0,2,1.0,6.0,7.06,17.64,29.21,0.0535,0.975,6.0
NER-G250M-103_12114_20260908,NER-G250M-103_12114,2026-09-08,2026,9,7,701,27.29884,88.212986,2027.0,27.99,40.5,48.98,243.3,25.3,97.4,127.8,274.8,1152.2,17.8,21.4,15.6,5.8,89.0,0.8455,0.7288,-0.7631,0.6722,0.9889,4.97,35.1,20.7,48.8,30.5,119.2,0.14,1,38701.6,32896.4,0.0,2.8,47.1,0,39154.1,0,1,4.65,34777.9,0,0,0,3,1.0,6.0,7.06,17.51,29.15,0.0535,1.297,2.6
NER-G250M-103_12157_20260908,NER-G250M-103_12157,2026-09-08,2026,9,7,704,27.395262,88.20883,2016.0,30.59,38.4,53.14,263.6,25.3,97.4,127.8,274.8,1152.2,18.5,22.1,16.3,5.8,89.0,0.8581,0.6906,-0.7717,0.6827,1.0,5.03,34.3,21.3,48.5,30.2,119.1,0.15,1,40521.0,34442.8,0.0,2.8,47.1,0,28574.1,0,0,6.76,40702.7,0,0,0,2,1.0,6.0,7.06,17.6,29.02,0.0535,1.175,3.55
NER-G250M-103_12200_20260908,NER-G250M-103_12200,2026-09-08,2026,9,7,702,27.491682,88.204653,4208.0,37.63,36.0,64.41,318.5,15.5,64.7,132.7,501.9,1461.8,7.3,11.0,3.7,7.3,92.0,0.8735,0.6523,-0.7865,0.696,1.0,5.09,34.0,21.9,48.1,30.0,119.1,0.15,1,44896.4,38161.9,0.0,2.8,47.1,0,18148.9,0,0,16.99,44330.0,0,0,0,2,1.0,6.0,7.06,17.77,28.87,0.0535,0.933,6.71
NER-G250M-139_12071_20260908,NER-G250M-139_12071,2026-09-08,2026,9,7,704,27.205447,88.306575,1278.0,31.68,42.9,54.89,272.1,13.4,48.1,87.5,341.7,1439.2,22.8,27.4,20.6,6.8,87.0,0.8299,0.7709,-0.7522,0.6611,0.9505,4.96,36.3,20.6,48.9,30.5,119.9,0.14,1,31163.0,26488.5,0.0,2.8,47.1,0,49668.6,0,0,6.11,22686.3,0,0,0,2,1.0,6.0,7.06,17.66,29.18,0.0535,1.137,3.91
NER-G250M-139_12114_20260908,NER-G250M-139_12114,2026-09-08,2026,9,7,702,27.301883,88.302516,847.0,26.78,41.2,47.05,233.9,13.4,48.1,87.5,341.7,1439.2,23.1,27.7,20.9,6.8,87.0,0.8395,0.7456,-0.7603,0.6696,0.974,5.0,35.1,21.0,48.6,30.4,119.9,0.14,1,29749.1,25286.7,0.0,2.8,47.1,0,38996.2,0,1,2.65,27051.6,0,0,0,3,1.0,6.0,7.06,17.61,29.08,0.0535,1.36,2.28
NER-G250M-139_12157_20260908,NER-G250M-139_12157,2026-09-08,2026,9,7,705,27.398318,88.298437,1515.0,35.75,39.1,61.4,303.8,5.1,47.9,85.4,311.1,1296.2,19.6,23.6,17.3,6.3,88.0,0.8531,0.7013,-0.7691,0.6791,1.0,5.06,34.3,21.6,48.2,30.2,119.9,0.15,1,32070.3,27259.8,0.0,2.8,47.1,0,28353.5,0,0,8.34,32065.9,0,0,0,2,1.0,6.0,7.06,17.7,28.93,0.0535,0.988,5.79
NER-G250M-139_12200_20260908,NER-G250M-139_12200,2026-09-08,2026,9,7,703,27.49475,88.294338,4759.0,38.39,36.6,65.62,324.4,15.5,64.7,132.7,501.9,1461.8,2.6,6.3,-1.0,7.3,92.0,0.8676,0.6634,-0.7833,0.6916,1.0,5.13,34.0,22.3,47.8,29.9,119.8,0.15,1,37437.9,31822.2,0.0,2.8,47.1,0,17794.0,0,0,15.09,36480.8,0,0,0,2,1.0,6.0,7.06,17.91,28.77,0.0535,0.911,7.12
NER-G250M-175_12028_20260908,NER-G250M-175_12028,2026-09-08,2026,9,7,702,27.11197,88.400004,986.0,34.78,45.3,59.85,296.3,9.9,30.0,50.1,270.6,1566.7,23.2,27.7,20.7,7.0,90.0,0.8273,0.7844,-0.7517,0.6601,0.9441,4.95,37.7,20.5,49.0,30.5,119.9,0.14,1,28906.7,24570.7,0.0,2.8,47.1,0,61576.4,0,1,4.66,13831.4,0,0,0,3,1.0,6.0,7.06,17.83,29.21,0.0535,1.03,5.18
NER-G250M-175_12071_20260908,NER-G250M-175_12071,2026-09-08,2026,9,7,705,27.208421,88.396042,2029.0,25.26,43.9,44.62,222.0,12.5,58.9,167.7,625.7,2068.2,16.2,20.9,14.0,6.9,92.0,0.8297,0.7818,-0.7504,0.6612,0.9499,4.98,36.3,20.8,48.8,30.4,119.9,0.14,1,22788.6,19370.3,0.0,2.8,47.1,0,51144.7,0,0,5.24,14058.3,0,0,0,2,1.0,6.0,7.06,17.72,29.14,0.0535,1.452,2.28
NER-G250M-175_12114_20260908,NER-G250M-175_12114,2026-09-08,2026,9,7,703,27.304869,88.39206,2175.0,32.95,42.2,56.92,282.0,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8382,0.7531,-0.7569,0.6678,0.9706,5.04,35.0,21.4,48.4,30.2,120.0,0.15,1,20801.0,17680.8,0.0,2.8,47.1,0,40858.7,0,0,11.1,20126.1,0,0,0,2,1.0,6.0,7.06,17.74,28.99,0.0535,1.084,4.49
NER-G250M-175_12157_20260908,NER-G250M-175_12157,2026-09-08,2026,9,7,701,27.401316,88.388058,2717.0,38.33,40.0,65.53,324.0,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8491,0.7145,-0.7675,0.6768,0.9976,5.11,34.2,22.1,48.0,29.9,120.0,0.15,1,23993.1,20394.1,0.0,2.8,47.1,0,30863.8,0,0,11.23,23563.7,0,0,0,2,1.0,6.0,7.06,17.86,28.82,0.0535,0.914,7.06
NER-G250M-175_12200_20260908,NER-G250M-175_12200,2026-09-08,2026,9,7,704,27.497761,88.384036,3484.0,35.99,37.5,61.78,305.7,12.5,38.0,92.0,340.0,1120.0,24.5,28.5,20.5,8.0,84.0,0.8581,0.6906,-0.7754,0.6827,1.0,5.17,34.0,22.7,47.5,29.8,120.0,0.15,1,30794.0,26174.9,0.0,2.8,47.1,0,21568.9,0,0,6.19,29280.7,0,0,0,2,1.0,6.0,7.06,18.05,28.66,0.0535,0.979,5.93
