sample_id,grid_id,date,year,month,state_code,district_code,latitude,longitude,elevation_m,slope_deg,aspect_deg,terrain_ruggedness,relief_m,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainfall_90d_mm,temperature_mean_c,temperature_max_c,temperature_min_c,temperature_range_c,humidity_pct,ndvi,evi,ndwi,nbr,vegetation_fraction,soil_ph,soil_organic_carbon,soil_clay_pct,soil_sand_pct,soil_silt_pct,soil_bulk_density,soil_water_capacity,landcover_code,distance_to_river_m,distance_to_water_m,water_occurrence_pct,drainage_density,forest_cover_pct,protected_area_flag,distance_to_protected_area_m,flood_history_flag,landslide_history_flag,nearest_landslide_distance_km,distance_to_road_m,road_proximity_flag,road_cut_slope_hazard,target_flood_risk,target_landslide_risk,data_quality_score,depth_to_slip_plane_m,pore_water_pressure_kpa,effective_cohesion_kpa,friction_angle_deg,pore_pressure_ratio_ru,factor_of_safety_fs,subsurface_creep_um_hr
NER-G250M-875_11361_20260908,NER-G250M-875_11361,2026-09-08,2026,9,4,403,25.654068,90.199422,389.0,37.0,141.1,63.4,313.6,6.3,9.7,66.6,220.7,993.8,26.8,29.1,24.2,4.9,84.0,0.8382,0.7531,-0.7569,0.6678,0.9706,4.62,40.0,35.2,31.9,32.9,122.3,0.18,1,57850.1,49172.6,0.0,4.2,76.0,0,24496.1,0,0,15.1,93284.4,0,0,0,2,1.0,6.0,7.06,23.32,24.85,0.0535,0.931,6.75
NER-G250M-875_11402_20260908,NER-G250M-875_11402,2026-09-08,2026,9,4,403,25.745715,90.197275,191.0,34.89,136.9,60.02,297.1,3.3,27.7,76.0,228.9,1172.6,27.9,31.1,25.1,6.0,83.0,0.8392,0.7443,-0.7598,0.669,0.9732,4.55,38.9,34.5,32.3,33.2,122.4,0.18,1,49297.4,41902.8,0.0,4.2,76.0,0,33214.0,0,0,18.83,83637.0,0,0,0,2,1.0,6.0,7.06,22.91,25.02,0.0535,0.986,5.82
NER-G250M-986_11158_20260908,NER-G250M-986_11158,2026-09-08,2026,9,4,405,25.200765,90.485821,26.0,35.77,175.2,61.43,304.0,4.8,23.2,51.8,242.3,1291.0,28.0,32.1,25.2,6.9,90.0,0.8538,0.7039,-0.77,0.6803,1.0,4.75,45.9,36.5,31.0,32.5,116.9,0.19,1,85000.0,72250.0,0.0,4.2,76.0,0,33840.3,0,0,7.15,131919.2,0,0,0,2,1.0,6.0,7.06,24.66,24.53,0.0535,0.976,5.98
NER-G250M-986_11198_20260908,NER-G250M-986_11198,2026-09-08,2026,9,4,406,25.292438,90.483932,111.0,30.63,168.9,53.21,263.9,4.6,21.5,47.6,236.7,1247.9,27.7,31.6,25.1,6.5,89.0,0.8462,0.7173,-0.7654,0.6755,0.9904,4.73,45.2,36.3,31.1,32.6,117.0,0.19,1,85000.0,72250.0,0.0,4.2,76.0,0,24755.3,0,0,10.78,123595.9,0,0,0,2,1.0,6.0,7.06,24.48,24.58,0.0535,1.14,3.88
NER-G250M-986_11239_20260908,NER-G250M-986_11239,2026-09-08,2026,9,4,406,25.384111,90.482034,503.0,22.94,163.0,40.9,203.9,2.7,13.6,45.8,246.7,1129.6,25.6,28.8,23.2,5.6,89.0,0.8406,0.7367,-0.76,0.6709,0.9767,4.69,44.1,35.9,31.4,32.7,117.0,0.19,1,85000.0,72250.0,0.0,4.2,76.0,0,16959.3,0,0,19.69,115570.5,0,0,0,2,1.0,6.0,7.06,24.18,24.68,0.0535,1.528,2.28
NER-G250M-986_11280_20260908,NER-G250M-986_11280,2026-09-08,2026,9,4,406,25.475782,90.480127,685.0,29.03,157.5,50.65,251.4,2.6,9.3,35.2,209.7,920.1,24.7,28.1,22.1,6.0,90.0,0.8386,0.7419,-0.7589,0.6679,0.9717,4.62,42.8,35.2,31.8,33.0,117.0,0.18,1,85000.0,72250.0,0.0,4.2,76.0,1,13021.1,0,0,25.32,107909.4,0,0,0,1,1.0,6.0,7.06,23.74,24.84,0.0535,1.2,3.33
NER-G250M-986_11320_20260908,NER-G250M-986_11320,2026-09-08,2026,9,4,406,25.567452,90.478211,366.0,34.92,152.5,60.07,297.4,14.1,23.5,33.4,146.8,735.0,26.3,31.1,23.8,7.3,92.0,0.8443,0.7238,-0.7647,0.6729,0.9857,4.56,41.3,34.6,32.3,33.1,117.1,0.18,1,82689.8,70286.3,0.0,4.2,76.0,0,16081.3,0,0,20.83,100695.8,0,0,0,1,1.0,6.0,7.06,23.3,25.0,0.0535,0.991,5.75
NER-G250M-986_11361_20260908,NER-G250M-986_11361,2026-09-08,2026,9,4,406,25.65912,90.476285,335.0,37.0,148.1,63.4,313.6,10.0,18.8,29.9,157.2,775.3,26.6,31.3,24.1,7.2,92.0,0.8571,0.6867,-0.774,0.6842,1.0,4.5,40.0,34.0,32.7,33.3,117.1,0.17,1,75603.8,64263.2,0.0,4.2,76.0,0,23553.9,0,0,12.44,93367.8,0,0,0,2,1.0,6.0,7.06,22.9,25.15,0.0535,0.932,6.73
NER-G250M-986_11402_20260908,NER-G250M-986_11402,2026-09-08,2026,9,4,406,25.750787,90.47435,240.0,34.66,144.3,59.66,295.3,8.0,15.1,23.4,150.8,763.6,27.1,31.8,24.5,7.3,90.0,0.8732,0.6509,-0.786,0.6954,1.0,4.46,38.9,33.6,32.9,33.5,117.1,0.17,1,69291.6,58897.9,0.0,4.2,76.0,0,32528.0,0,0,9.08,83202.2,0,0,0,2,1.0,6.0,7.06,22.59,25.24,0.0535,0.994,5.7
NER-G250M-1097_11158_20260908,NER-G250M-1097_11158,2026-09-08,2026,9,4,409,25.2052,90.76171,136.0,35.6,175.6,61.16,302.7,6.6,23.2,70.5,299.4,1191.0,27.1,30.8,24.4,6.4,89.0,0.8471,0.7211,-0.7633,0.6742,0.9928,4.69,45.8,35.9,31.4,32.7,115.1,0.19,1,85000.0,72250.0,0.0,4.2,76.0,0,51239.4,0,0,20.44,118803.1,0,0,0,1,1.0,6.0,7.06,24.43,24.68,0.0535,0.981,5.9
NER-G250M-1097_11198_20260908,NER-G250M-1097_11198,2026-09-08,2026,9,4,409,25.296892,90.760029,517.0,30.29,170.1,52.66,261.3,3.7,21.1,63.0,222.4,865.3,24.9,28.7,21.8,6.9,87.0,0.8362,0.7582,-0.7559,0.6649,0.9658,4.63,45.2,35.3,31.8,32.9,115.1,0.18,1,85000.0,72250.0,0.0,4.2,76.0,0,45764.0,0,0,22.25,109475.1,0,0,0,1,1.0,6.0,7.06,24.13,24.83,0.0535,1.155,3.74
NER-G250M-1097_11239_20260908,NER-G250M-1097_11239,2026-09-08,2026,9,4,409,25.388583,90.758339,193.0,22.54,164.9,40.26,200.8,4.9,18.6,62.3,207.7,723.9,27.4,31.3,24.3,7.0,89.0,0.8303,0.7721,-0.7527,0.6616,0.9513,4.56,44.1,34.6,32.2,33.2,115.1,0.18,1,85000.0,72250.0,0.0,4.2,76.0,0,42075.8,0,0,27.69,100313.3,0,0,0,1,1.0,6.0,7.06,23.73,24.99,0.0535,1.56,2.28
NER-G250M-1097_11280_20260908,NER-G250M-1097_11280,2026-09-08,2026,9,4,409,25.480272,90.75664,198.0,29.38,160.1,51.21,254.2,3.9,12.3,44.9,165.4,593.1,27.4,30.8,24.2,6.6,89.0,0.834,0.7621,-0.7545,0.6644,0.9603,4.5,42.7,34.0,32.6,33.4,115.1,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,40664.0,0,0,35.3,91367.7,0,0,0,1,1.0,6.0,7.06,23.3,25.14,0.0535,1.188,3.43
NER-G250M-1097_11320_20260908,NER-G250M-1097_11320,2026-09-08,2026,9,4,409,25.571961,90.754934,398.0,35.12,155.6,60.39,298.9,4.2,8.0,29.8,142.3,512.4,26.2,30.5,23.2,7.3,89.0,0.8406,0.7367,-0.76,0.6709,0.9767,4.46,41.3,33.6,32.9,33.5,115.1,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,41760.2,0,0,32.29,82708.2,0,0,0,1,1.0,6.0,7.06,22.95,25.24,0.0535,0.986,5.82
NER-G250M-1097_11361_20260908,NER-G250M-1097_11361,2026-09-08,2026,9,4,409,25.663648,90.753219,384.0,36.99,151.6,63.38,313.5,5.5,9.8,32.7,182.2,625.5,26.0,29.8,23.9,5.9,88.0,0.8497,0.7171,-0.7649,0.6749,0.9992,4.45,39.9,33.5,33.0,33.5,115.1,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,45181.9,0,0,24.34,74434.9,0,0,0,1,1.0,6.0,7.06,22.71,25.27,0.0535,0.932,6.73
NER-G250M-1097_11402_20260908,NER-G250M-1097_11402,2026-09-08,2026,9,4,401,25.755333,90.751496,293.0,34.43,148.1,59.29,293.6,6.6,11.9,42.2,218.1,707.6,27.2,31.5,24.7,6.8,89.0,0.8494,0.7158,-0.768,0.6774,0.9984,4.47,38.8,33.7,32.9,33.4,115.1,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,50458.1,0,0,18.7,66691.6,0,0,0,2,1.0,6.0,7.06,22.62,25.22,0.0535,1.001,5.6
NER-G250M-1209_11158_20260908,NER-G250M-1209_11158,2026-09-08,2026,9,4,403,25.209122,91.037662,196.0,35.45,175.6,60.92,301.5,7.8,23.3,95.1,348.1,1325.7,27.8,31.2,25.2,6.0,86.0,0.8474,0.7223,-0.7638,0.6748,0.9936,4.57,45.8,34.7,32.2,33.1,118.6,0.18,1,85000.0,72250.0,0.0,4.2,76.0,0,75052.3,0,0,39.01,93273.4,0,0,0,1,1.0,6.0,7.06,24.02,24.97,0.0535,0.986,5.82
NER-G250M-1209_11198_20260908,NER-G250M-1209_11198,2026-09-08,2026,9,4,403,25.30083,91.036187,304.0,30.0,170.5,52.2,259.0,4.6,13.2,71.0,234.4,970.1,26.6,30.1,23.6,6.5,86.0,0.8517,0.7105,-0.7692,0.6775,1.0,4.51,45.1,34.1,32.6,33.3,118.6,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,71442.7,0,0,31.53,89514.8,0,0,0,1,1.0,6.0,7.06,23.7,25.12,0.0535,1.169,3.6
NER-G250M-1209_11239_20260908,NER-G250M-1209_11239,2026-09-08,2026,9,4,403,25.392537,91.034705,622.0,22.18,165.6,39.69,198.0,3.5,15.7,53.1,168.2,683.9,25.9,30.3,22.9,7.4,89.0,0.8591,0.6786,-0.7783,0.6866,1.0,4.47,44.0,33.7,32.9,33.4,118.6,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,69155.3,0,0,25.95,86794.4,0,0,0,1,1.0,6.0,7.06,23.4,25.22,0.0535,1.59,2.28
NER-G250M-1209_11280_20260908,NER-G250M-1209_11280,2026-09-08,2026,9,4,403,25.484242,91.033216,643.0,29.69,161.0,51.7,256.6,1.7,7.3,35.0,176.7,733.0,24.1,27.4,21.3,6.1,88.0,0.8725,0.6482,-0.785,0.694,1.0,4.45,42.7,33.5,33.0,33.5,118.6,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,68323.2,0,0,23.67,81180.9,0,0,0,1,1.0,6.0,7.06,23.13,25.27,0.0535,1.177,3.53
NER-G250M-1209_11320_20260908,NER-G250M-1209_11320,2026-09-08,2026,9,4,403,25.575947,91.031719,921.0,35.29,156.7,60.66,300.3,3.3,10.4,48.2,247.5,895.0,23.1,26.1,20.4,5.7,88.0,0.8747,0.6385,-0.7895,0.7,1.0,4.46,41.2,33.6,32.9,33.5,118.5,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,68998.8,0,0,24.62,71284.7,0,0,0,1,1.0,6.0,7.06,22.94,25.24,0.0535,0.981,5.9
NER-G250M-1209_11361_20260908,NER-G250M-1209_11361,2026-09-08,2026,9,4,404,25.66765,91.030216,921.0,36.97,152.9,63.35,313.4,3.4,17.7,78.5,323.4,1084.3,23.5,26.8,21.0,5.8,87.0,0.8663,0.6581,-0.7854,0.6926,1.0,4.5,39.8,34.0,32.6,33.4,118.5,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,71139.2,0,0,29.04,61481.7,0,0,0,1,1.0,6.0,7.06,22.87,25.14,0.0535,0.932,6.73
NER-G250M-1209_11402_20260908,NER-G250M-1209_11402,2026-09-08,2026,9,4,404,25.759352,91.028704,524.0,34.22,149.5,58.95,291.9,6.8,23.6,83.0,402.2,1192.6,26.6,29.9,24.7,5.2,87.0,0.8522,0.6975,-0.7713,0.6805,1.0,4.56,38.8,34.6,32.2,33.2,118.5,0.18,1,85000.0,72250.0,0.0,4.2,76.0,0,74618.3,0,0,21.97,51824.7,0,0,0,1,1.0,6.0,7.06,22.93,24.99,0.0535,1.005,5.54
NER-G250M-1320_11158_20260908,NER-G250M-1320_11158,2026-09-08,2026,9,4,406,25.212528,91.313667,140.0,35.31,175.3,60.7,300.4,2.8,19.5,96.5,346.8,1517.2,27.8,30.7,24.7,6.0,86.0,0.833,0.7707,-0.7518,0.6633,0.958,4.47,45.8,33.7,32.9,33.4,123.7,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,100836.5,0,0,31.29,69150.5,0,0,0,1,1.0,6.0,7.06,23.66,25.22,0.0535,0.992,5.73
NER-G250M-1320_11198_20260908,NER-G250M-1320_11198,2026-09-08,2026,9,4,406,25.30425,91.312399,592.0,29.73,170.1,51.77,256.9,2.6,12.7,69.2,331.7,1552.0,24.4,27.1,21.4,5.7,86.0,0.8413,0.7392,-0.7609,0.6691,0.9783,4.45,45.1,33.5,33.0,33.5,123.7,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,98197.2,0,0,21.23,63967.6,0,0,0,1,1.0,6.0,7.06,23.49,25.27,0.0535,1.181,3.49
NER-G250M-1320_11239_20260908,NER-G250M-1320_11239,2026-09-08,2026,9,4,406,25.395972,91.311126,1466.0,22.13,165.1,39.61,197.6,6.2,14.2,45.2,282.9,1188.0,20.1,23.6,17.5,6.1,93.0,0.8481,0.7107,-0.7697,0.6782,0.9953,4.46,44.0,33.6,32.9,33.5,123.7,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,96564.1,0,0,11.39,60077.7,0,0,0,2,1.0,6.0,7.06,23.36,25.24,0.0535,1.594,2.28
NER-G250M-1320_11280_20260908,NER-G250M-1320_11280,2026-09-08,2026,9,4,406,25.487691,91.309846,1502.0,29.95,160.5,52.12,258.6,12.3,29.3,56.9,232.0,870.1,20.4,24.6,17.8,6.8,92.0,0.8531,0.7013,-0.7691,0.6791,1.0,4.5,42.6,34.0,32.7,33.3,123.6,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,95988.4,0,1,4.03,57742.8,0,0,0,3,1.0,6.0,7.06,23.29,25.15,0.0535,1.165,3.64
NER-G250M-1320_11320_20260908,NER-G250M-1320_11320,2026-09-08,2026,9,4,407,25.57941,91.308559,1444.0,35.43,156.2,60.89,301.4,9.3,18.3,59.6,207.8,745.7,20.4,25.7,17.5,8.2,91.0,0.8487,0.7133,-0.7671,0.6762,0.9969,4.56,41.1,34.6,32.3,33.1,123.6,0.18,1,84618.9,71926.1,0.0,4.2,76.0,0,96488.9,0,0,7.64,57153.6,0,0,0,2,1.0,6.0,7.06,23.27,25.0,0.0535,0.976,5.98
NER-G250M-1320_11361_20260908,NER-G250M-1320_11361,2026-09-08,2026,9,4,407,25.671128,91.307267,1255.0,36.94,152.4,63.3,313.1,18.5,42.8,161.4,548.3,1530.5,20.9,23.9,18.2,5.7,93.0,0.8434,0.734,-0.762,0.6721,0.9835,4.62,39.8,35.2,31.8,33.0,123.6,0.18,1,76642.7,65146.3,0.0,4.2,76.0,0,98049.4,0,0,17.18,58363.0,0,0,0,2,1.0,6.0,7.06,23.29,24.84,0.0535,0.931,6.75
NER-G250M-1320_11402_20260908,NER-G250M-1320_11402,2026-09-08,2026,9,4,407,25.762844,91.305968,870.0,34.04,149.0,58.66,290.5,14.6,55.7,143.5,542.4,1703.8,23.4,26.3,20.8,5.5,92.0,0.8383,0.7407,-0.7585,0.6673,0.9709,4.69,38.7,35.9,31.4,32.7,123.6,0.19,1,69248.0,58860.8,0.0,4.2,76.0,0,100620.3,0,0,17.06,49667.9,0,0,0,2,1.0,6.0,7.06,23.37,24.68,0.0535,1.009,5.48
NER-G250M-1431_11158_20260908,NER-G250M-1431_11158,2026-09-08,2026,9,4,409,25.21542,91.589719,787.0,35.19,174.7,60.5,299.5,3.4,14.3,89.1,462.3,2054.2,23.2,26.3,20.4,5.9,90.0,0.8673,0.6621,-0.7828,0.691,1.0,4.46,45.8,33.6,33.0,33.4,124.7,0.17,1,85000.0,72250.0,0.0,4.2,76.0,0,127403.0,0,0,34.3,48905.1,0,0,0,1,1.0,6.0,7.06,23.63,25.25,0.0535,0.995,5.69
NER-G250M-1756_10270_20260908,NER-G250M-1756_10270,2026-09-08,2026,9,5,501,23.217045,92.405819,74.0,32.16,254.1,55.66,275.8,10.2,27.0,60.8,329.3,1414.2,27.4,31.8,25.0,6.8,89.0,0.8487,0.7133,-0.7671,0.6762,0.9969,4.71,34.8,37.1,26.6,36.3,121.6,0.16,1,39463.5,33544.0,0.0,4.2,84.5,0,51407.6,0,0,41.24,44896.9,0,0,0,1,1.0,6.0,7.06,23.2,23.98,0.0535,1.045,4.98
NER-G250M-1756_10376_20260908,NER-G250M-1756_10376,2026-09-08,2026,9,5,503,23.456365,92.404753,362.0,32.6,254.9,56.36,279.3,11.0,27.1,61.4,304.1,1226.2,26.4,30.3,24.1,6.2,90.0,0.8642,0.6663,-0.7808,0.69,1.0,4.65,37.6,36.5,27.0,36.5,121.6,0.16,1,40038.2,34032.5,0.0,4.2,84.5,0,24870.3,0,0,36.78,43061.7,0,0,0,1,1.0,6.0,7.06,23.41,24.13,0.0535,1.038,5.07
NER-G250M-1756_10482_20260908,NER-G250M-1756_10482,2026-09-08,2026,9,5,505,23.695677,92.403673,514.0,37.87,254.8,64.79,320.4,20.1,32.8,78.4,320.2,1043.0,23.5,28.2,21.4,6.8,93.0,0.8559,0.6973,-0.7708,0.6798,1.0,4.78,37.4,37.8,26.2,36.0,121.6,0.17,1,29636.6,25191.1,0.0,4.2,84.5,1,2386.2,0,0,14.43,30868.7,0,0,0,2,1.0,6.0,7.06,23.84,23.82,0.0535,0.892,7.49
NER-G250M-1756_10588_20260908,NER-G250M-1756_10588,2026-09-08,2026,9,5,507,23.934982,92.402579,146.0,24.6,253.8,43.56,216.9,21.7,33.8,82.7,319.6,942.4,27.2,31.6,24.9,6.7,91.0,0.8306,0.7733,-0.7531,0.6622,0.952,4.93,34.3,39.3,25.1,35.6,121.5,0.18,1,39559.0,33625.2,0.0,4.2,84.5,0,28356.6,0,0,21.8,32073.9,0,0,0,1,1.0,6.0,7.06,23.9,23.44,0.0535,1.364,2.28
NER-G250M-1756_10694_20260908,NER-G250M-1756_10694,2026-09-08,2026,9,5,509,24.17428,92.40147,264.0,37.47,251.6,64.15,317.3,14.8,40.8,67.6,304.0,1020.2,27.0,31.2,24.6,6.6,91.0,0.8439,0.7226,-0.7642,0.6723,0.9849,4.92,30.9,39.2,25.2,35.6,121.5,0.18,1,60520.3,51442.3,0.0,4.2,84.5,0,54896.4,0,0,28.13,28759.5,0,0,0,1,1.0,6.0,7.06,23.35,23.46,0.0535,0.884,7.66
NER-G250M-1756_10800_20260908,NER-G250M-1756_10800,2026-09-08,2026,9,5,511,24.41357,92.400347,42.0,33.53,247.5,57.85,286.5,18.0,40.9,74.2,400.1,1306.6,27.2,31.8,24.6,7.2,90.0,0.8413,0.7392,-0.7609,0.6691,0.9783,4.76,30.1,37.6,26.3,36.1,121.5,0.17,1,58626.8,49832.8,0.0,4.2,84.5,0,81450.0,0,0,10.93,22213.3,0,0,0,2,1.0,6.0,7.06,22.68,23.86,0.0535,0.989,5.78
NER-G250M-1801_9952_20260908,NER-G250M-1801_9952,2026-09-08,2026,9,5,508,22.499402,92.517013,135.0,38.39,251.9,65.62,324.4,19.2,52.6,93.2,316.3,1553.8,26.1,31.0,23.9,7.1,92.0,0.828,0.7868,-0.7496,0.6585,0.9457,4.87,32.2,38.7,25.5,35.8,123.0,0.17,1,38298.8,32554.0,0.0,4.2,84.5,0,131405.0,0,0,38.38,49701.1,0,0,0,1,1.0,6.0,7.06,23.38,23.58,0.0535,0.867,8.02
NER-G250M-1801_10058_20260908,NER-G250M-1801_10058,2026-09-08,2026,9,5,510,22.738748,92.516176,56.0,30.49,256.7,52.98,262.8,15.0,58.3,102.5,359.2,1580.0,26.4,31.5,24.2,7.3,91.0,0.8462,0.7173,-0.7654,0.6755,0.9904,4.95,30.0,39.5,25.0,35.5,123.0,0.18,1,46642.4,39646.0,0.0,4.2,84.5,0,104920.7,0,0,32.63,29603.6,0,0,0,1,1.0,6.0,7.06,23.32,23.39,0.0535,1.086,4.47
NER-G250M-1801_10164_20260908,NER-G250M-1801_10164,2026-09-08,2026,9,5,511,22.978087,92.515328,153.0,34.06,259.1,58.7,290.7,19.6,52.0,106.3,362.6,1541.2,26.6,31.7,24.0,7.7,91.0,0.8507,0.7067,-0.7678,0.6789,1.0,4.84,31.2,38.4,25.7,35.9,123.0,0.17,1,37644.8,31998.1,0.0,4.2,84.5,0,78493.4,0,0,43.6,26348.6,0,0,0,1,1.0,6.0,7.06,23.12,23.66,0.0535,0.975,6.0
NER-G250M-1801_10270_20260908,NER-G250M-1801_10270,2026-09-08,2026,9,5,502,23.217418,92.514469,688.0,37.2,260.2,63.72,315.2,21.6,38.6,68.9,326.4,1514.0,24.5,29.4,22.2,7.2,94.0,0.8446,0.7251,-0.7652,0.6735,0.9865,4.68,34.8,36.8,26.8,36.4,123.0,0.16,1,28618.5,24325.7,0.0,4.2,84.5,0,52208.4,0,0,31.43,34487.1,0,0,0,1,1.0,6.0,7.06,23.1,24.06,0.0535,0.902,7.29
NER-G250M-1801_10376_20260908,NER-G250M-1801_10376,2026-09-08,2026,9,5,504,23.456742,92.513598,1021.0,25.27,260.7,44.63,222.1,24.8,43.5,74.7,296.5,1165.2,22.1,26.9,19.8,7.1,93.0,0.8753,0.6412,-0.7905,0.6975,1.0,4.67,37.7,36.7,26.9,36.4,123.0,0.16,1,32810.8,27889.2,0.0,4.2,84.5,0,26490.3,0,0,29.56,35996.7,0,0,0,1,1.0,6.0,7.06,23.5,24.08,0.0535,1.346,2.3
NER-G250M-1801_10482_20260908,NER-G250M-1801_10482,2026-09-08,2026,9,5,506,23.696059,92.512715,143.0,38.04,260.6,65.06,321.7,22.5,34.2,74.7,322.3,983.2,26.7,31.4,24.4,7.0,92.0,0.8604,0.6839,-0.7763,0.6857,1.0,4.83,37.4,38.3,25.8,35.9,122.9,0.17,1,18733.6,15923.6,0.0,4.2,84.5,1,9441.3,0,0,8.31,20085.0,0,0,0,2,1.0,6.0,7.06,24.01,23.69,0.0535,0.887,7.59
NER-G250M-1801_10588_20260908,NER-G250M-1801_10588,2026-09-08,2026,9,5,508,23.935368,92.511821,184.0,32.08,260.0,55.53,275.2,21.2,36.3,88.8,356.0,999.1,26.0,30.9,23.7,7.2,93.0,0.8434,0.734,-0.762,0.6721,0.9835,4.95,34.3,39.5,25.0,35.5,122.9,0.18,1,32197.4,27367.8,0.0,4.2,84.5,0,29795.9,0,0,18.33,23250.3,0,0,0,2,1.0,6.0,7.06,23.97,23.39,0.0535,1.042,5.02
NER-G250M-1801_10694_20260908,NER-G250M-1801_10694,2026-09-08,2026,9,5,510,24.17467,92.510915,59.0,32.67,258.6,56.47,279.8,20.4,48.1,88.7,353.9,1072.3,27.5,32.1,25.0,7.1,91.0,0.8553,0.6947,-0.7736,0.6819,1.0,4.88,30.9,38.8,25.5,35.7,122.9,0.18,1,55978.5,47581.7,0.0,4.2,84.5,0,55655.9,0,0,17.63,19907.9,0,0,0,2,1.0,6.0,7.06,23.21,23.57,0.0535,1.016,5.38
NER-G250M-1845_9846_20260908,NER-G250M-1845_9846,2026-09-08,2026,9,5,507,22.260333,92.625736,158.0,28.65,259.1,50.04,248.5,28.2,86.8,132.2,335.1,1637.7,25.8,31.4,23.5,7.9,91.0,0.8501,0.7042,-0.7705,0.6777,1.0,4.74,35.9,37.4,26.4,36.2,125.0,0.17,1,38209.0,32477.6,0.0,4.2,84.5,0,158920.4,0,0,40.78,71171.0,0,0,0,1,1.0,6.0,7.06,23.47,23.91,0.0535,1.178,3.52
NER-G250M-1845_9952_20260908,NER-G250M-1845_9952,2026-09-08,2026,9,5,509,22.49969,92.625095,84.0,35.39,263.9,60.82,301.0,20.2,63.4,108.8,318.1,1497.3,27.1,31.7,25.0,6.7,92.0,0.8318,0.7659,-0.7531,0.6638,0.955,4.91,32.2,39.1,25.3,35.6,125.0,0.18,1,27490.5,23366.9,0.0,4.2,84.5,0,132610.0,0,0,27.64,45376.2,0,0,0,1,1.0,6.0,7.06,23.52,23.49,0.0535,0.94,6.59
NER-G250M-1845_10058_20260908,NER-G250M-1845_10058,2026-09-08,2026,9,5,511,22.739039,92.624446,213.0,36.26,265.6,62.22,307.8,16.9,62.3,102.9,335.6,1518.3,25.5,30.4,23.3,7.1,90.0,0.8494,0.7158,-0.768,0.6742,0.9984,4.94,30.0,39.4,25.1,35.5,125.0,0.18,1,38253.3,32515.3,0.0,4.2,84.5,0,106428.8,0,0,21.85,21553.1,0,0,0,1,1.0,6.0,7.06,23.29,23.42,0.0535,0.912,7.1
NER-G250M-1845_10164_20260908,NER-G250M-1845_10164,2026-09-08,2026,9,5,502,22.978381,92.623788,167.0,27.19,266.4,47.7,237.1,14.4,33.9,84.1,318.0,1294.7,25.7,30.1,23.2,6.9,91.0,0.8382,0.7531,-0.7569,0.6649,0.9706,4.79,31.2,37.9,26.1,36.0,124.9,0.17,1,30259.7,25720.7,0.0,4.2,84.5,0,80501.8,0,0,36.23,16786.3,0,0,0,1,1.0,6.0,7.06,22.95,23.79,0.0535,1.228,3.1
NER-G250M-1845_10270_20260908,NER-G250M-1845_10270,2026-09-08,2026,9,5,504,23.217716,92.623121,376.0,38.4,266.7,65.64,324.5,17.8,32.7,86.3,371.1,1465.1,25.5,30.8,23.0,7.8,93.0,0.8369,0.7483,-0.7584,0.6684,0.9675,4.66,34.8,36.6,27.0,36.4,124.9,0.16,1,17796.9,15127.4,0.0,4.2,84.5,0,55187.5,0,0,22.6,24479.9,0,0,0,1,1.0,6.0,7.06,23.03,24.11,0.0535,0.874,7.87
NER-G250M-1845_10376_20260908,NER-G250M-1845_10376,2026-09-08,2026,9,5,505,23.457044,92.622445,858.0,30.42,266.9,52.87,262.3,36.3,55.3,81.3,310.4,1074.3,22.9,27.5,20.5,7.0,93.0,0.8705,0.6578,-0.7849,0.692,1.0,4.7,37.7,37.0,26.6,36.4,124.9,0.16,1,28061.1,23851.9,0.0,4.2,84.5,0,31973.6,0,0,18.89,26546.2,0,0,0,2,1.0,6.0,7.06,23.61,24.0,0.0535,1.113,4.17
NER-G250M-1845_10482_20260908,NER-G250M-1845_10482,2026-09-08,2026,9,5,507,23.696364,92.62176,989.0,34.11,266.8,58.78,291.1,26.6,48.6,82.0,312.0,982.4,22.3,28.1,20.2,7.9,93.0,0.8559,0.6973,-0.7708,0.6798,1.0,4.87,37.4,38.7,25.5,35.8,124.9,0.17,1,7834.4,6659.2,0.0,4.2,84.5,0,20257.6,0,0,9.55,9581.4,0,0,0,2,1.0,6.0,7.06,24.16,23.58,0.0535,0.988,5.79
NER-G250M-1845_10588_20260908,NER-G250M-1845_10588,2026-09-08,2026,9,5,509,23.935677,92.621066,75.0,37.17,266.6,63.67,314.9,27.8,43.5,86.4,378.9,1069.1,27.3,32.5,25.2,7.3,93.0,0.8549,0.6934,-0.7731,0.6813,1.0,4.95,34.3,39.5,25.0,35.5,124.9,0.18,1,27325.1,23226.3,0.0,4.2,84.5,0,34780.9,0,0,12.87,17069.5,0,0,0,2,1.0,6.0,7.06,23.97,23.39,0.0535,0.9,7.33
